Cod_setor,domi2V050,domi2V051,domi2V052,domi2V053,domi2V054,domi2V055,domi2V056,domi2V057,domi2V058,domi2V059
420950805000036,0,0,0,0,0,0,0,0,0,0
420950805000038,0,0,0,0,0,0,0,0,0,0
420950805000039,0,0,0,0,0,0,0,0,0,0
420950805000040,1,3,4,1,2,0,1,0,0,0
420950805000041,0,3,5,6,1,0,0,1,0,0
420950805000042,0,0,0,0,0,0,0,0,0,0
420950805000043,0,0,0,0,0,0,0,0,0,0
420960705000001,24,34,39,31,11,0,0,0,0,0
420960705000002,1,7,2,1,1,0,0,0,0,0
420960705000003,24,38,33,31,7,4,2,1,0,0
420960705000004,10,43,36,28,12,6,0,0,0,0
420960705000005,6,11,18,14,6,2,1,0,0,0
420960705000006,23,46,41,30,16,2,0,0,0,0
420960705000007,24,53,70,48,22,3,1,0,1,1
420960705000008,21,39,57,41,25,8,5,1,0,1
420960705000009,14,40,63,43,21,5,5,1,0,0
420960705000010,0,0,0,0,0,0,0,0,0,0
420960705000011,0,0,0,0,0,0,0,0,0,0
420960705000013,12,25,34,25,7,0,0,0,0,0
420960705000014,28,75,64,64,17,8,0,1,2,0
420960705000015,0,0,0,0,0,0,0,0,0,0
420960705000016,5,17,21,17,11,2,1,0,0,0
420960705000018,1,2,4,4,2,1,0,0,0,0
420960705000019,18,70,62,54,26,5,7,1,0,0
420960705000020,15,45,52,52,23,5,2,1,0,0
420960705000021,1,6,4,4,3,0,0,0,0,0
420960705000022,5,22,30,25,10,3,0,1,0,0
420960710000001,20,46,49,55,20,7,3,0,1,1
420960710000002,25,50,46,40,9,6,0,1,0,0
420960710000003,28,46,65,44,19,4,2,0,0,0
420960710000004,23,46,54,49,19,11,0,1,0,0
420960710000005,11,21,29,33,5,4,1,0,0,0
420960715000001,37,69,77,74,33,15,3,0,0,1
420960715000002,15,31,33,33,9,5,0,0,0,0
420960715000003,46,65,123,66,28,12,2,1,2,1
420960715000004,3,6,12,4,2,1,0,0,0,0
420960715000005,1,3,6,1,2,0,0,0,0,0
420960715000006,24,42,44,38,20,6,4,2,0,0
420960715000007,12,16,22,19,15,4,1,0,0,0
420970605000001,33,61,70,80,24,11,4,2,1,0
420970605000002,48,81,97,74,37,23,8,1,0,0
420970605000003,20,70,78,67,40,9,7,5,1,2
420970605000004,38,72,71,73,27,4,3,3,0,0
420970605000005,26,54,66,62,28,17,9,4,1,2
420970605000006,19,51,56,39,18,10,9,1,1,1
420970605000007,14,24,39,34,31,20,10,6,2,0
420970605000008,17,40,70,52,45,24,12,8,4,3
420970605000009,20,52,59,51,18,7,3,1,0,0
420970605000010,9,34,28,16,10,8,3,0,1,0
420970605000011,26,32,43,32,11,10,3,3,0,1
420970605000012,24,53,49,49,31,7,5,4,3,1
420970605000013,15,31,33,38,18,9,1,1,2,1
420970605000014,11,20,14,19,10,3,1,1,0,0
420970605000015,1,8,6,4,5,0,1,1,1,0
420970605000016,0,3,1,1,0,0,0,0,0,0
420970605000017,7,26,23,17,18,5,3,1,1,1
420970610000001,0,0,0,0,0,0,0,0,0,0
420970610000002,11,27,30,18,17,7,4,2,1,2
420970610000003,0,0,0,0,0,0,0,0,0,0
420980505000001,13,52,65,45,7,5,0,0,0,0
420980505000002,8,23,25,44,15,3,3,0,0,0
420980505000003,5,28,31,21,16,5,1,0,0,0
420980505000004,11,16,25,40,11,4,0,1,0,0
420980505000005,7,42,45,44,25,3,0,0,0,0
420980505000006,3,26,28,18,8,1,0,0,0,0
420980505000007,1,15,15,10,11,3,1,0,0,0
420980505000009,0,0,0,0,0,0,0,0,0,0
420980505000010,0,0,0,0,0,0,0,0,0,0
420980505000011,8,14,21,11,10,1,0,0,0,0
420980505000012,7,37,34,26,14,2,1,1,0,0
420980505000013,0,1,4,3,1,0,0,0,0,0
420980505000014,0,1,0,4,1,0,0,0,0,0
420985405000001,1,13,11,7,3,2,0,0,0,0
420985405000002,4,7,6,3,5,3,1,2,0,0
420985405000003,36,104,77,66,24,8,3,1,0,0
420985405000004,22,58,79,46,14,1,0,0,0,0
420985405000005,1,4,2,2,4,0,1,0,0,0
420985405000006,3,6,12,6,1,0,0,0,0,0
420985405000007,7,22,43,31,11,11,3,2,0,0
420985405000008,6,34,35,41,20,9,1,0,0,0
420985405000009,7,22,35,34,17,10,3,0,1,1
420985405000010,2,18,17,19,17,4,3,2,1,1
420985405000011,1,37,44,31,15,13,8,1,1,0
420985405000012,2,20,21,36,9,8,1,2,0,1
420990405000001,18,69,65,53,20,13,3,1,1,0
420990405000002,25,55,61,47,21,13,3,0,1,0
420990405000003,24,55,55,41,23,8,1,3,0,0
420990405000004,32,86,86,53,23,7,2,1,0,0
420990405000005,15,46,43,36,14,3,1,1,0,0
420990405000006,13,34,42,25,10,2,1,2,0,1
420990405000007,19,36,45,32,12,8,4,0,0,0
420990405000008,16,19,22,18,8,3,2,0,0,0
420990405000009,1,1,3,0,1,0,0,0,0,0
420990405000010,10,35,40,42,23,8,6,1,0,1
420990405000011,22,49,57,35,16,10,5,2,1,0
420990405000012,1,1,2,2,0,1,0,0,0,0
420990405000013,4,10,13,7,2,2,1,0,0,0
420990405000014,8,20,17,15,2,5,0,0,0,0
420990405000015,21,24,37,28,12,2,1,0,0,0
420990405000016,14,28,31,20,14,6,3,0,0,1
420990405000017,15,48,39,52,32,9,0,1,0,0
420990405000018,16,32,37,30,15,4,0,1,0,0
420990405000019,21,50,51,28,12,9,4,0,2,0
420990405000020,10,49,37,43,18,7,2,2,0,0
420990405000021,3,3,3,1,0,2,0,0,0,0
420990405000022,13,29,38,32,14,4,1,1,1,0
420990405000023,18,25,30,21,10,5,3,0,0,0
420990405000024,8,23,25,11,7,6,2,1,0,0
421000105000001,9,31,45,50,36,7,2,1,0,0
421000105000002,14,32,47,53,21,9,2,2,0,0
421000105000003,13,27,37,29,15,5,2,1,1,0
421000105000004,12,37,29,26,21,5,1,0,0,0
421000105000005,17,47,48,51,18,3,3,1,0,2
421000105000006,15,26,47,40,19,4,1,1,0,1
421000105000007,8,24,14,12,7,1,0,0,0,1
421000105000008,27,56,52,46,36,20,0,1,0,0
421000105000009,17,63,70,51,45,14,6,3,1,1
421000105000010,12,40,37,24,17,5,2,1,1,1
421000105000011,15,55,62,50,22,10,3,0,0,0
421000105000012,5,28,45,36,21,13,0,0,2,0
421000105000013,11,46,58,59,28,12,3,2,0,0
421000105000014,28,69,66,66,33,12,5,0,0,0
421000105000015,5,22,22,28,15,4,1,0,0,0
421000105000016,16,36,54,53,28,9,3,1,0,0
421000105000017,17,40,58,61,36,8,7,0,1,0
421003505000001,34,78,67,48,15,1,0,0,0,0
421003505000002,45,100,82,59,19,4,2,1,0,0
421003505000003,27,81,76,62,15,5,0,2,0,0
421003505000004,38,129,117,90,28,8,3,1,0,0
421003505000005,33,55,51,30,11,3,1,0,0,0
421003505000006,11,36,36,18,15,7,1,0,0,0
421003505000007,14,51,35,21,12,3,5,0,1,1
421003505000008,15,54,43,25,24,5,2,0,0,0
421003505000009,0,1,1,2,1,0,0,0,0,0
421003505000010,2,12,15,9,8,3,1,0,0,0
421003505000011,1,0,2,2,0,0,0,0,0,0
421005005000001,15,45,44,37,7,6,5,0,0,1
421005005000002,14,42,58,42,31,11,5,1,1,0
421005005000003,12,58,49,41,12,10,2,0,1,1
421010005000001,18,24,29,30,7,2,3,0,1,0
421010005000002,31,61,65,44,16,4,1,2,0,0
421010005000003,17,40,35,20,7,2,0,2,0,0
421010005000004,26,48,50,38,19,10,1,1,3,0
421010005000005,21,37,27,32,10,3,3,0,0,0
421010005000006,48,72,41,42,9,3,1,1,0,1
421010005000007,28,53,73,52,16,3,1,0,0,0
421010005000008,36,73,69,44,18,6,3,1,0,0
421010005000009,36,79,78,64,24,13,5,1,0,0
421010005000010,34,53,69,58,28,9,1,1,2,1
421010005000011,5,35,44,34,10,2,0,1,0,0
421010005000012,15,32,39,27,19,8,4,2,2,0
421010005000013,27,46,70,59,41,19,9,6,5,0
421010005000014,29,65,65,45,20,7,6,2,1,0
421010005000015,40,59,96,76,37,12,9,3,0,1
421010005000016,26,36,55,34,13,11,3,0,0,0
421010005000017,18,34,45,36,21,9,6,1,1,0
421010005000018,16,37,55,55,38,17,10,3,0,1
421010005000019,17,33,35,23,12,2,0,0,0,0
421010005000020,41,63,57,47,18,11,1,1,1,0
421010005000021,23,41,42,24,11,3,0,0,0,1
421010005000022,8,16,17,25,1,10,1,0,0,2
421010005000023,21,45,71,44,12,12,2,1,2,1
421010005000024,25,46,50,49,22,8,3,3,1,0
421010005000025,27,57,82,47,17,6,5,1,2,0
421010005000026,23,64,82,65,26,11,2,1,0,0
421010005000027,2,2,1,4,2,0,0,1,1,0
421010005000028,11,16,30,36,8,4,1,0,0,0
421010005000029,28,44,67,75,32,8,5,2,3,0
421010005000030,9,24,39,31,16,5,3,0,0,0
421010005000031,29,56,74,61,34,19,7,1,1,0
421010005000032,10,18,26,25,13,2,4,0,0,0
421010005000033,19,57,75,74,38,16,4,4,2,1
421010005000034,31,62,89,67,35,15,4,1,0,1
421010005000035,16,37,69,60,19,10,6,2,1,0
421010005000036,18,55,79,62,25,8,1,0,0,0
421010005000037,33,52,80,64,26,11,4,0,0,0
421010005000038,30,52,70,66,32,8,4,2,0,0
421010005000039,39,62,69,49,14,5,2,0,0,1
421010005000040,27,36,39,25,11,3,1,1,0,0
421010005000041,25,78,59,62,24,6,0,0,0,0
421010005000042,23,47,57,33,12,3,3,0,0,0
421010005000043,21,48,54,39,22,17,2,4,2,1
421010005000044,1,2,5,1,1,1,1,0,0,0
421010005000045,39,42,27,18,5,3,1,0,0,0
421010005000046,22,41,42,39,16,5,0,0,0,0
421010005000047,15,31,19,25,6,1,0,0,0,0
421010005000048,7,29,34,32,16,5,1,0,0,1
421010005000049,30,58,60,45,24,3,3,1,2,0
421010005000050,31,34,55,48,30,18,1,2,2,1
421010005000051,9,19,22,15,6,1,1,0,0,0
421010005000052,24,36,39,29,11,3,1,1,0,0
421010005000053,13,61,57,51,25,7,1,0,2,1
421010005000054,8,29,36,37,15,3,3,0,0,0
421010005000055,23,46,74,48,17,8,4,0,0,0
421010005000056,18,32,53,39,16,4,0,0,1,0
421010005000057,27,57,89,65,38,12,10,3,2,1
421010005000058,7,52,48,45,13,3,2,0,0,0
421010005000059,25,56,59,34,12,1,3,1,1,0
421010005000060,21,46,73,49,9,7,1,1,0,0
421010005000061,30,72,64,40,14,6,3,1,0,0
421010005000062,15,39,47,35,18,6,0,0,1,0
421010005000063,11,18,26,18,12,3,1,2,0,0
421010005000064,17,25,45,30,16,11,0,0,0,0
421010005000065,8,26,21,18,12,3,1,1,1,1
421010005000066,8,35,37,29,19,8,4,0,0,0
421010005000067,9,18,22,22,11,5,1,0,0,0
421010005000068,4,30,39,37,18,4,0,1,0,1
421010005000069,17,27,30,26,6,6,0,1,1,0
421010005000070,31,50,80,49,21,8,2,0,2,0
421010005000071,9,23,15,13,7,2,1,2,1,0
421010005000072,8,21,32,19,14,1,0,0,0,0
421010005000073,9,8,11,17,9,4,1,0,0,0
421010005000074,16,24,29,27,9,1,1,0,0,1
421010005000075,10,25,33,25,7,3,0,0,0,0
421010005000076,8,10,15,15,6,6,3,0,0,0
421010005000077,28,41,66,41,29,5,1,1,0,0
421010005000078,1,2,2,2,0,0,0,0,0,0
421010005000079,13,34,37,24,12,2,2,0,0,1
421010005000080,13,33,26,31,18,4,1,1,0,0
421010005000081,18,14,30,27,19,10,5,1,1,0
421010005000082,22,38,51,35,9,6,7,1,1,1
421010005000083,12,31,54,20,12,5,0,0,0,0
421010005000084,18,36,53,41,15,6,1,1,0,0
421010010000001,18,30,26,18,7,3,0,0,1,0
421010010000002,4,11,11,17,8,3,3,0,1,0
421010010000003,16,24,25,24,15,9,0,0,0,0
421010010000004,7,30,37,28,11,2,5,0,0,1
421010010000005,3,13,17,25,11,1,2,0,0,0
421010010000006,3,21,26,37,10,9,2,0,0,0
421010010000007,5,12,24,19,9,2,0,0,0,0
421010010000008,22,37,29,25,12,7,1,0,0,0
421010010000009,11,13,24,27,14,3,1,1,1,0
421010010000010,6,12,17,9,1,2,0,0,0,0
421010010000011,10,39,30,22,16,8,3,1,0,0
421010015000001,2,5,9,5,4,2,0,0,0,0
421010015000002,11,16,39,21,15,4,4,0,0,0
421010015000003,15,37,43,33,11,4,1,0,0,0
421010015000004,11,30,39,32,10,3,1,1,0,0
421010015000005,15,20,19,25,7,2,1,0,0,0
421010015000006,17,21,16,22,8,4,2,0,1,2
421010015000007,24,39,29,39,14,7,3,2,0,0
421010015000008,12,34,33,39,18,6,2,0,0,0
421020905000001,64,93,78,65,30,10,4,0,2,1
421020905000002,22,33,44,35,8,3,2,1,0,0
421020905000003,18,29,21,23,16,4,1,0,0,0
421020905000004,16,28,28,21,10,2,3,2,1,0
421020910000001,2,11,8,8,4,0,2,0,0,0
421020910000002,1,10,9,11,7,1,1,1,0,0
421020910000003,11,23,23,15,6,4,0,0,0,1
421020915000001,5,19,4,11,2,1,1,0,0,0
421020915000002,6,12,12,10,8,2,0,0,0,0
421020915000003,11,27,26,26,14,2,1,1,0,0
421030805000001,14,36,36,27,19,4,2,1,0,1
421030805000002,16,30,37,27,11,3,0,0,0,0
421030805000003,18,35,59,40,14,11,3,0,0,0
421030805000004,7,16,18,16,11,4,2,0,0,0
421030805000005,11,27,26,26,8,2,1,1,0,0
421030805000006,5,15,16,17,9,3,1,1,0,0
421030805000007,2,8,11,9,3,3,0,1,0,0
421030805000008,16,30,32,23,12,4,7,2,0,1
421030805000009,11,24,33,13,7,4,2,0,1,0
421030805000010,12,29,34,28,16,4,0,0,0,0
421030805000011,15,24,36,19,10,3,2,0,0,0
421030805000012,26,26,37,42,19,11,5,2,0,1
421030805000013,13,17,22,23,13,2,2,1,0,0
421030805000014,11,32,35,25,10,8,1,0,1,0
421030805000015,24,44,52,31,22,9,1,2,1,0
421030805000016,7,31,43,36,13,2,0,0,0,0
421030805000017,14,51,78,41,22,11,4,3,2,0
421030805000018,12,24,35,26,13,4,0,0,0,1
421030805000019,12,25,20,12,6,9,2,1,0,0
421040705000001,22,77,68,52,27,10,1,0,0,0
421040705000002,22,57,67,88,30,5,2,1,0,1
421040705000003,18,51,54,51,29,10,2,0,0,0
421040705000004,15,73,62,60,23,8,3,3,0,0
421040705000005,25,47,48,43,16,6,2,1,0,0
421040705000006,7,35,48,25,21,1,0,1,0,0
421040705000007,8,17,31,21,9,1,1,1,0,1
421040705000008,14,51,54,49,27,6,1,0,0,0
421040705000009,10,28,41,31,16,1,2,0,0,0
421040705000010,14,62,85,58,25,4,2,0,0,0
421050605000001,19,32,24,23,3,1,3,0,0,0
421050605000002,28,64,46,37,13,5,0,0,0,0
421050605000003,13,34,32,16,6,1,1,0,0,0
421050605000004,29,79,82,58,17,3,2,0,0,0
421050605000005,15,75,78,55,19,7,3,1,1,0
421050605000006,11,34,11,16,9,0,0,1,0,0
421050605000007,36,82,101,71,33,14,3,1,0,0
421050605000008,21,52,60,43,23,11,9,1,0,1
421050605000009,21,68,70,46,17,4,3,1,0,0
421050605000010,26,73,82,69,18,5,0,0,0,0
421050605000011,22,56,83,58,16,6,0,0,0,0
421050605000012,14,51,63,36,13,8,4,0,1,0
421050605000013,16,58,55,47,19,8,1,1,0,0
421050605000014,20,61,67,50,21,4,3,1,0,0
421050605000015,12,41,41,38,5,9,2,1,0,0
421050605000016,59,101,90,56,7,6,4,0,0,0
421050605000017,33,60,58,65,13,7,0,0,0,0
421050605000018,35,71,66,37,19,5,1,0,0,0
421050605000019,35,68,73,37,16,3,0,1,0,0
421050605000020,15,47,50,40,13,0,2,0,0,0
421050605000021,24,65,75,59,15,8,0,0,0,0
421050605000022,16,51,46,41,31,17,10,2,2,0
421050605000023,11,39,37,41,10,2,0,0,0,0
421050605000024,0,0,0,0,0,0,0,0,0,0
421050605000025,27,64,59,44,12,5,0,0,0,0
421050605000026,18,42,58,39,15,5,4,0,0,0
421050605000027,0,4,5,2,0,0,0,0,0,0
421050605000028,2,11,13,11,3,0,1,0,0,0
421050605000029,0,0,0,0,0,0,0,0,0,0
421050605000030,1,15,16,4,1,0,0,0,0,0
421050605000031,0,3,0,4,0,0,0,0,0,0
421050605000032,7,34,44,31,14,6,3,0,0,0
421050605000033,6,24,23,24,14,4,3,0,1,0
421050605000034,16,49,46,37,15,4,1,1,0,0
421050605000035,14,38,33,21,14,6,2,0,1,0
421050605000036,3,25,22,14,9,6,0,1,0,0
421050605000037,7,53,45,42,16,2,0,0,0,0
421050605000038,20,72,67,52,17,9,0,1,0,1
421050605000039,10,33,29,24,13,3,0,1,0,0
421050605000040,7,45,41,32,12,2,2,0,0,0
421050605000041,18,18,26,17,4,1,0,0,0,0
421050605000043,4,2,6,9,3,0,1,0,0,0
421050605000045,3,3,0,3,0,0,0,1,0,0
421050605000046,9,28,38,26,19,5,1,1,1,0
421050605000047,0,0,0,0,0,0,0,0,0,0
421050605000048,0,0,0,0,0,0,0,0,0,0
421050605000049,2,7,6,4,0,0,0,0,0,0
421050605000050,1,2,5,2,0,0,0,0,0,0
421050605000051,1,0,2,2,0,0,0,0,0,0
421050605000052,17,27,14,13,2,1,0,0,0,0
421055505000001,23,66,67,43,18,9,4,0,0,0
421055505000002,0,17,36,27,18,7,3,0,1,1
421055505000003,1,20,25,36,20,19,3,0,1,0
421055505000004,2,17,35,29,28,8,3,2,0,0
421055505000005,0,0,0,0,0,0,0,0,0,0
421055505000006,0,0,0,0,0,0,0,0,0,0
421055505000007,0,0,0,0,0,0,0,0,0,0
421055505000008,1,6,4,2,3,2,0,0,0,0
421060505000001,1,7,5,1,0,1,0,0,0,0
421060505000002,20,46,86,56,18,5,1,0,0,0
421060505000003,23,81,81,72,31,7,3,2,0,1
421060505000004,0,3,8,5,0,2,0,0,0,0
421060505000005,28,78,71,57,27,9,2,1,0,0
421060505000006,3,12,10,6,8,1,1,0,0,0
421060505000007,1,7,4,6,3,1,1,1,2,0
421060505000008,10,41,48,39,8,6,2,0,0,0
421060505000009,0,0,0,0,0,0,0,0,0,0
421060505000010,1,5,6,4,2,0,0,0,0,0
421060505000011,0,0,0,0,0,0,0,0,0,0
421060505000012,0,0,0,0,0,0,0,0,0,0
421060505000013,7,18,21,5,7,1,0,0,0,0
421060505000014,12,19,30,22,8,6,2,1,0,0
421060505000015,2,7,3,8,1,1,0,0,0,0
421060505000016,0,0,0,0,0,0,0,0,0,0
421060505000017,2,5,6,11,1,0,0,0,0,0
421060505000018,2,9,14,8,10,1,1,0,0,0
421060505000019,3,1,5,2,1,0,0,0,0,0
421060505000020,0,0,0,0,0,0,0,0,0,0
421060505000021,0,2,4,8,3,1,0,0,0,0
421060505000022,0,0,0,0,0,0,0,0,0,0
421060505000023,2,4,8,10,1,1,1,0,0,0
421060505000024,30,47,80,69,28,7,4,3,0,1
421060505000025,0,1,3,3,1,0,0,0,0,0
421060505000026,10,21,34,28,4,1,2,1,0,0
421060505000027,7,20,18,23,6,6,1,0,0,0
421060505000028,5,27,36,26,8,6,1,0,0,1
421060505000029,6,24,23,18,5,2,0,0,1,0
421060505000030,1,7,13,6,5,3,1,0,0,1
421060505000031,16,41,42,45,25,7,1,1,0,0
421060505000032,8,23,33,33,17,3,2,0,0,0
421060505000033,16,46,57,55,21,8,0,0,0,0
421060505000034,23,48,52,45,14,10,2,1,0,0
421060505000035,7,21,33,28,12,4,2,0,0,0
421060505000036,10,16,23,10,4,4,1,0,0,0
421060505000037,10,37,35,34,17,17,7,3,1,0
421060505000038,10,15,22,27,13,5,2,0,2,0
421060505000039,8,24,27,21,14,1,3,0,0,0
421060505000040,8,30,45,21,16,4,0,3,0,0
421060505000041,14,47,51,46,22,8,7,4,1,0
421060505000042,2,18,20,11,7,2,0,0,0,0
421060505000043,12,24,25,27,15,11,2,0,0,0
421060505000044,4,9,16,17,8,4,1,0,0,0
421060505000045,16,31,23,19,5,5,1,0,0,0
421060505000046,19,47,67,60,20,15,3,0,0,2
421060505000047,0,0,0,0,0,0,0,0,0,0
421060505000048,7,26,28,25,20,9,4,1,0,0
421060505000049,7,34,35,24,4,8,2,1,0,0
421060505000050,0,0,0,0,0,0,0,0,0,0
421070405000001,28,65,76,58,35,19,7,6,4,1
421070405000002,15,46,38,27,9,1,3,1,0,0
421070405000003,10,30,25,20,13,8,3,2,0,0
421070405000004,9,20,29,17,16,7,7,1,0,1
421070405000005,27,31,40,33,26,4,11,3,1,0
421080305000001,4,13,9,11,2,0,0,1,0,0
421080305000002,4,16,12,12,1,1,0,0,0,0
421080305000003,17,43,72,41,11,1,1,0,0,0
421080305000004,0,0,0,0,0,0,0,0,0,0
421080305000005,0,0,0,0,0,0,0,0,0,0
421080305000006,0,0,0,0,0,0,0,0,0,0
421080305000007,0,0,0,0,0,0,0,0,0,0
421080305000009,8,28,29,16,7,1,1,0,0,0
421080305000010,3,14,14,10,4,0,2,0,0,0
421080305000011,18,51,49,58,21,6,0,1,0,1
421080305000012,3,9,15,13,6,3,0,0,0,0
421080305000013,11,29,53,28,16,1,1,1,0,1
421080305000014,8,33,57,51,21,7,4,2,0,0
421080305000015,6,30,21,35,17,3,1,0,0,0
421080305000016,12,38,47,43,18,3,1,1,0,0
421080305000017,4,29,28,28,17,6,0,0,0,0
421080315000001,18,32,40,45,13,3,1,0,0,0
421080315000002,0,3,2,3,1,0,0,0,0,0
421080315000003,14,34,29,38,9,3,2,1,0,0
421080315000004,14,53,40,41,11,1,1,0,0,0
421080315000005,10,42,49,50,12,6,2,0,0,0
421085205000001,16,44,24,17,4,1,2,1,0,0
421085205000002,0,0,0,0,0,0,0,0,0,0
421085205000003,0,0,0,0,0,0,0,0,0,0
421085205000005,12,56,54,33,28,7,3,2,0,0
421085205000006,10,15,17,18,13,3,5,1,2,0
421085205000007,12,37,30,23,13,3,2,0,0,0
421085205000008,0,0,0,0,0,0,0,0,0,0
421085205000009,13,26,22,19,9,1,1,0,0,0
421085205000010,6,11,24,10,9,6,0,0,0,0
421090205000001,9,8,12,10,1,0,0,0,0,0
421090205000002,16,31,29,14,9,1,0,0,0,0
421090205000003,0,0,0,0,0,0,0,0,0,0
421090205000004,9,27,18,17,5,2,0,0,0,0
421090205000005,11,26,30,29,13,6,0,0,0,0
421090205000006,4,16,18,17,7,1,0,0,0,0
421090205000007,0,0,0,0,0,0,0,0,0,0
421090205000008,7,18,27,6,7,0,0,0,0,0
421090205000009,4,10,15,10,4,7,3,1,0,0
421090205000010,1,10,9,8,3,0,0,0,0,0
421090205000011,2,3,10,3,1,3,0,0,0,0
421090205000012,7,16,20,19,7,3,1,0,0,0
421090205000013,0,0,0,0,0,0,0,0,0,0
421090205000014,20,49,45,42,16,4,0,0,0,0
421090205000015,4,8,5,9,4,1,0,0,0,0
421090205000016,2,4,3,1,1,0,1,0,0,0
421090205000017,4,34,39,31,20,6,4,0,0,0
421090205000018,4,17,30,23,13,3,3,0,0,0
421090205000019,2,37,39,42,14,7,2,1,0,0
421090205000020,0,0,0,0,0,0,0,0,0,0
421100905000001,32,52,42,30,10,3,0,0,0,0
421100905000002,3,10,30,17,11,2,1,0,0,0
421100905000003,1,6,8,4,0,0,0,0,0,0
421100905000004,35,90,64,46,15,3,2,2,0,0
421100905000005,2,4,6,6,0,1,0,0,0,0
421100905000006,14,55,51,36,11,7,8,3,1,1
421100905000007,10,23,13,10,2,1,0,0,0,0
421100905000008,8,30,30,18,5,0,0,0,0,0
421100905000009,0,0,0,0,0,0,0,0,0,0
421100905000010,2,7,6,9,5,1,1,0,0,0
421100905000011,7,10,7,12,1,1,1,0,0,0
421100905000012,10,34,24,20,6,3,0,0,0,0
421100905000013,0,0,0,0,0,0,0,0,0,0
421100905000014,7,28,27,24,16,6,1,1,0,1
421100905000015,2,4,1,1,0,0,0,0,0,0
421100905000016,2,10,3,5,0,0,0,0,0,0
421100905000017,39,49,69,66,28,11,5,1,1,1
421100905000018,9,6,4,5,2,0,0,0,0,0
421100905000019,4,7,6,0,1,0,0,0,0,0
421100905000020,1,3,8,4,0,0,0,0,0,0
421100905000021,3,20,14,6,6,1,0,0,0,0
421100905000022,10,46,35,36,24,8,1,0,0,0
421100905000023,9,30,29,36,20,10,4,3,0,1
421100905000024,5,34,37,34,25,5,3,0,0,1
421100905000025,6,31,35,40,25,14,6,1,0,0
421100905000026,16,25,52,31,28,5,2,2,0,0
421100905000027,3,18,20,27,17,7,1,2,0,0
421100905000028,20,40,60,44,31,12,2,2,5,4
421100905000029,18,54,43,21,18,6,1,0,0,0
421100905000031,0,0,0,0,0,0,0,0,0,0
421100905000032,1,3,1,2,0,0,0,0,0,0
421100905000034,0,0,0,0,0,0,0,0,0,0
421100905000036,1,7,7,6,4,0,1,0,2,3
421100905000037,3,1,0,2,0,1,0,0,0,0
421105805000001,29,52,84,66,28,22,5,2,0,3
421105805000002,42,81,85,78,46,12,10,3,0,0
421105805000003,35,79,96,81,43,18,12,2,1,1
421105805000004,51,86,120,83,33,17,5,6,3,0
421105805000005,26,66,93,79,38,17,8,2,0,1
421105805000006,17,47,66,50,14,9,3,0,0,1
421105805000007,19,40,46,28,17,12,3,2,2,1
421105805000008,40,59,77,56,39,14,9,1,2,1
421105805000009,25,21,18,26,10,10,7,1,1,2
421105805000010,25,58,61,56,26,11,6,2,0,1
421110805000001,29,56,73,51,18,18,3,2,0,0
421110805000002,21,48,61,63,30,15,10,3,2,0
421110805000003,13,27,34,27,6,4,1,0,0,0
421110805000004,39,55,57,57,18,14,4,2,0,1
421110805000005,13,30,42,33,17,11,5,2,2,0
421110805000006,18,36,51,47,25,14,9,4,1,0
421110805000007,6,4,10,3,4,2,0,0,0,1
421110805000008,11,18,37,26,18,4,1,0,0,0
421110805000009,7,15,23,15,8,5,1,1,0,0
421110805000010,12,19,15,11,6,3,2,1,0,1
421110805000011,34,41,43,37,23,9,4,3,2,0
421110805000012,41,30,35,30,22,15,10,5,1,2
421110805000013,13,22,28,27,10,7,0,2,1,0
421110805000014,6,14,18,12,9,3,3,1,0,0
421110805000015,5,18,16,24,13,9,3,1,1,0
421110820000001,11,39,44,44,26,21,6,1,2,0
421110820000002,6,16,11,14,7,1,3,1,0,0
421110820000003,4,13,6,5,4,1,0,0,1,0
421120705000001,21,37,58,31,5,3,0,0,0,0
421120705000002,16,41,60,49,14,7,1,0,0,0
421120705000003,0,0,0,0,0,0,0,0,0,0
421120705000004,0,0,0,0,0,0,0,0,0,0
421120705000005,3,1,9,6,1,0,0,0,0,0
421120705000006,6,19,27,17,10,4,1,0,0,0
421120705000007,5,23,38,21,10,1,0,0,0,0
421120705000008,0,24,28,8,5,0,0,0,0,0
421120705000009,26,47,73,55,40,11,1,3,1,0
421120705000010,0,2,2,4,2,1,0,0,0,0
421120705000011,0,0,0,4,1,0,1,0,0,0
421120705000012,0,4,2,5,6,2,0,1,0,0
421120705000013,6,18,21,26,15,7,3,3,0,0
421120705000014,2,12,16,24,12,2,1,0,0,0
421120705000015,16,45,49,46,26,6,5,1,0,1
421120705000016,4,8,10,10,1,1,0,0,0,0
421120705000017,25,47,86,59,25,8,2,0,0,1
421120705000018,0,13,15,8,3,2,0,0,0,0
421120705000019,3,11,20,6,11,5,2,0,0,0
421120705000020,14,23,37,21,17,7,1,1,0,0
421120705000023,11,21,26,21,15,7,5,0,1,1
421120705000024,20,53,65,41,19,8,2,0,1,1
421120705000025,2,7,7,8,4,1,0,0,0,0
421120705000026,25,46,76,63,26,9,3,0,1,0
421120705000027,4,26,45,36,22,12,5,1,0,0
421120705000028,2,4,14,16,4,1,2,1,0,0
421120705000029,6,15,47,25,8,4,3,0,0,0
421120705000030,15,45,86,55,17,8,3,1,1,0
421120705000032,4,8,22,21,10,2,0,0,0,0
