Cod_setor,NM_MUNICIP,areametros
420850005000049,ITUPORANGA,126902
420850005000050,ITUPORANGA,686991
420850005000051,ITUPORANGA,155054
420850005000052,ITUPORANGA,272286
420850005000053,ITUPORANGA,36338
420850005000054,ITUPORANGA,16410
420850005000055,ITUPORANGA,11894
420850005000056,ITUPORANGA,32511
420850005000057,ITUPORANGA,87066
420850005000058,ITUPORANGA,1283758
420850005000059,ITUPORANGA,1245630
420850005000060,ITUPORANGA,215830
420850005000061,ITUPORANGA,27033
420850005000062,ITUPORANGA,439563
420850005000063,ITUPORANGA,127218
420850005000064,ITUPORANGA,24385
420850005000065,ITUPORANGA,38012
420850005000066,ITUPORANGA,316425
420850005000067,ITUPORANGA,233317
420850005000068,ITUPORANGA,166037
420850005000069,ITUPORANGA,91097
420850005000070,ITUPORANGA,49131
420850005000071,ITUPORANGA,265299
420850005000072,ITUPORANGA,228639
420850005000073,ITUPORANGA,71909
420850005000074,ITUPORANGA,49611
420850005000075,ITUPORANGA,56314
420850005000076,ITUPORANGA,10832845
420850005000077,ITUPORANGA,23119888
420850005000078,ITUPORANGA,15576718
420850010000001,ITUPORANGA,493697
420850010000002,ITUPORANGA,20687068
420850010000003,ITUPORANGA,25490743
420860905000001,JABORÁ,771938
420860905000002,JABORÁ,570262
420860905000003,JABORÁ,49034414
420860905000004,JABORÁ,46939918
420860905000005,JABORÁ,68328797
420860905000006,JABORÁ,26160527
420870805000001,JACINTO MACHADO,562193
420870805000002,JACINTO MACHADO,451549
420870805000003,JACINTO MACHADO,955038
420870805000004,JACINTO MACHADO,161955
420870805000005,JACINTO MACHADO,363171
420870805000006,JACINTO MACHADO,354051
420870805000007,JACINTO MACHADO,518550
420870805000008,JACINTO MACHADO,635426
420870805000009,JACINTO MACHADO,575586
420870805000010,JACINTO MACHADO,19655724
420870805000011,JACINTO MACHADO,21512719
420870805000012,JACINTO MACHADO,43535052
420870805000013,JACINTO MACHADO,16956263
420870805000014,JACINTO MACHADO,49953251
420870805000015,JACINTO MACHADO,56564317
420870805000016,JACINTO MACHADO,23713714
420870805000017,JACINTO MACHADO,57635419
420870805000018,JACINTO MACHADO,41522534
420870805000019,JACINTO MACHADO,47340590
420870805000020,JACINTO MACHADO,16393060
420870805000021,JACINTO MACHADO,31808512
420880705000001,JAGUARUNA,4083158
420880705000002,JAGUARUNA,2735933
420880705000003,JAGUARUNA,1816591
420880705000004,JAGUARUNA,180227
420880705000005,JAGUARUNA,2202695
420880705000006,JAGUARUNA,4078311
420880705000007,JAGUARUNA,795434
420880705000008,JAGUARUNA,462246
420880705000009,JAGUARUNA,4326716
420880705000010,JAGUARUNA,1732684
420880705000011,JAGUARUNA,394925
420880705000012,JAGUARUNA,363235
420880705000013,JAGUARUNA,372868
420880705000014,JAGUARUNA,390857
420880705000015,JAGUARUNA,241369
420880705000016,JAGUARUNA,2921516
420880705000017,JAGUARUNA,1114902
420880705000018,JAGUARUNA,5032987
420880705000019,JAGUARUNA,3581940
420880705000020,JAGUARUNA,73839
420880705000021,JAGUARUNA,574786
420880705000022,JAGUARUNA,2069677
420880705000023,JAGUARUNA,834291
420880705000024,JAGUARUNA,401392
420880705000025,JAGUARUNA,4359421
420880705000026,JAGUARUNA,382684
420880705000027,JAGUARUNA,1458779
420880705000028,JAGUARUNA,374612
420880705000029,JAGUARUNA,389646
420880705000030,JAGUARUNA,1297145
420880705000031,JAGUARUNA,2472674
420880705000032,JAGUARUNA,2364120
420880705000033,JAGUARUNA,1004272
420880705000034,JAGUARUNA,415539
420880705000035,JAGUARUNA,235044
420880705000036,JAGUARUNA,170341
420880705000037,JAGUARUNA,792584
420880705000038,JAGUARUNA,200181
420880705000039,JAGUARUNA,266398
420880705000040,JAGUARUNA,914405
420880705000041,JAGUARUNA,7109387
420880705000042,JAGUARUNA,932914
420880705000043,JAGUARUNA,347053
420880705000044,JAGUARUNA,15257219
420880705000045,JAGUARUNA,17762262
420880705000046,JAGUARUNA,22906056
420880705000047,JAGUARUNA,29139032
420880705000048,JAGUARUNA,240865
420880705000049,JAGUARUNA,34193065
420880705000050,JAGUARUNA,36352466
420880705000051,JAGUARUNA,14198318
420880705000052,JAGUARUNA,30309498
420880705000053,JAGUARUNA,25230287
420880705000054,JAGUARUNA,12461825
420880705000055,JAGUARUNA,1960362
420880705000056,JAGUARUNA,2204360
420880705000057,JAGUARUNA,1719148
420880705000058,JAGUARUNA,1484364
420880705000059,JAGUARUNA,193008
420880705000060,JAGUARUNA,6860139
420880705000061,JAGUARUNA,4479609
420880705000062,JAGUARUNA,111224
420880705000063,JAGUARUNA,1079654
420880705000064,JAGUARUNA,1617950
420880705000065,JAGUARUNA,644766
420880705000066,JAGUARUNA,1045139
420880705000067,JAGUARUNA,281574
420880705000068,JAGUARUNA,218202
420880705000069,JAGUARUNA,159417
420890605000001,JARAGUÁ DO SUL,111530
420890605000002,JARAGUÁ DO SUL,107487
420890605000003,JARAGUÁ DO SUL,100522
420890605000004,JARAGUÁ DO SUL,347499
420890605000005,JARAGUÁ DO SUL,343219
420890605000006,JARAGUÁ DO SUL,151018
420890605000007,JARAGUÁ DO SUL,222038
420890605000008,JARAGUÁ DO SUL,189989
420890605000009,JARAGUÁ DO SUL,354658
420890605000010,JARAGUÁ DO SUL,127536
420890605000011,JARAGUÁ DO SUL,87504
420890605000012,JARAGUÁ DO SUL,217674
420890605000013,JARAGUÁ DO SUL,102830
420890605000014,JARAGUÁ DO SUL,151279
420890605000015,JARAGUÁ DO SUL,183270
420890605000016,JARAGUÁ DO SUL,299644
420890605000017,JARAGUÁ DO SUL,541800
420890605000018,JARAGUÁ DO SUL,130043
420890605000019,JARAGUÁ DO SUL,150842
420890605000020,JARAGUÁ DO SUL,128346
420890605000021,JARAGUÁ DO SUL,127180
420890605000022,JARAGUÁ DO SUL,104086
420890605000023,JARAGUÁ DO SUL,142709
420890605000024,JARAGUÁ DO SUL,143491
420890605000025,JARAGUÁ DO SUL,517208
420890605000026,JARAGUÁ DO SUL,223678
420890605000027,JARAGUÁ DO SUL,278156
420890605000028,JARAGUÁ DO SUL,276175
420890605000029,JARAGUÁ DO SUL,705307
420890605000030,JARAGUÁ DO SUL,261184
420890605000031,JARAGUÁ DO SUL,227270
420890605000032,JARAGUÁ DO SUL,212804
420890605000033,JARAGUÁ DO SUL,357003
420890605000034,JARAGUÁ DO SUL,153998
420890605000035,JARAGUÁ DO SUL,368522
420890605000036,JARAGUÁ DO SUL,217272
420890605000037,JARAGUÁ DO SUL,404722
420890605000038,JARAGUÁ DO SUL,962426
420890605000039,JARAGUÁ DO SUL,868388
420890605000040,JARAGUÁ DO SUL,365277
420890605000041,JARAGUÁ DO SUL,164314
420890605000042,JARAGUÁ DO SUL,466579
420890605000043,JARAGUÁ DO SUL,266368
420890605000044,JARAGUÁ DO SUL,324056
420890605000045,JARAGUÁ DO SUL,315456
420890605000046,JARAGUÁ DO SUL,152622
420890605000047,JARAGUÁ DO SUL,181855
420890605000048,JARAGUÁ DO SUL,254661
420890605000049,JARAGUÁ DO SUL,142433
420890605000050,JARAGUÁ DO SUL,540790
420890605000051,JARAGUÁ DO SUL,170428
420890605000052,JARAGUÁ DO SUL,245229
420890605000053,JARAGUÁ DO SUL,417569
420890605000054,JARAGUÁ DO SUL,370202
420890605000055,JARAGUÁ DO SUL,426500
420890605000056,JARAGUÁ DO SUL,198607
420890605000057,JARAGUÁ DO SUL,356791
420890605000058,JARAGUÁ DO SUL,120795
420890605000059,JARAGUÁ DO SUL,254326
420890605000060,JARAGUÁ DO SUL,378889
420890605000061,JARAGUÁ DO SUL,385449
420890605000062,JARAGUÁ DO SUL,249734
420890605000063,JARAGUÁ DO SUL,406378
420890605000064,JARAGUÁ DO SUL,794067
420890605000065,JARAGUÁ DO SUL,532502
420890605000066,JARAGUÁ DO SUL,465612
420890605000067,JARAGUÁ DO SUL,239048
420890605000068,JARAGUÁ DO SUL,106596
420890605000069,JARAGUÁ DO SUL,340934
420890605000070,JARAGUÁ DO SUL,180525
420890605000071,JARAGUÁ DO SUL,245400
420890605000072,JARAGUÁ DO SUL,805730
420890605000073,JARAGUÁ DO SUL,372945
420890605000074,JARAGUÁ DO SUL,1532759
420890605000075,JARAGUÁ DO SUL,5579994
420890605000076,JARAGUÁ DO SUL,3075488
420890605000077,JARAGUÁ DO SUL,595142
420890605000078,JARAGUÁ DO SUL,136311
420890605000079,JARAGUÁ DO SUL,3522219
420890605000080,JARAGUÁ DO SUL,1164386
420890605000081,JARAGUÁ DO SUL,691563
420890605000082,JARAGUÁ DO SUL,359611
420890605000083,JARAGUÁ DO SUL,440370
420890605000084,JARAGUÁ DO SUL,1022716
420890605000085,JARAGUÁ DO SUL,286170
420890605000086,JARAGUÁ DO SUL,303723
420890605000087,JARAGUÁ DO SUL,483741
420890605000088,JARAGUÁ DO SUL,108687
420890605000089,JARAGUÁ DO SUL,557778
420890605000090,JARAGUÁ DO SUL,5166351
420890605000091,JARAGUÁ DO SUL,509358
420890605000092,JARAGUÁ DO SUL,125047
420890605000093,JARAGUÁ DO SUL,139547
420890605000094,JARAGUÁ DO SUL,111849
420890605000095,JARAGUÁ DO SUL,94877
420890605000096,JARAGUÁ DO SUL,183975
420890605000097,JARAGUÁ DO SUL,356515
420890605000098,JARAGUÁ DO SUL,194301
420890605000099,JARAGUÁ DO SUL,233991
420890605000100,JARAGUÁ DO SUL,403213
420890605000101,JARAGUÁ DO SUL,1349464
420890605000102,JARAGUÁ DO SUL,643513
420890605000103,JARAGUÁ DO SUL,528234
420890605000104,JARAGUÁ DO SUL,432486
420890605000105,JARAGUÁ DO SUL,235980
420890605000106,JARAGUÁ DO SUL,1936620
420890605000107,JARAGUÁ DO SUL,2996538
420890605000108,JARAGUÁ DO SUL,1823883
420890605000109,JARAGUÁ DO SUL,1541928
420890605000110,JARAGUÁ DO SUL,996567
420890605000111,JARAGUÁ DO SUL,1871936
420890605000112,JARAGUÁ DO SUL,2471885
420890605000113,JARAGUÁ DO SUL,956555
420890605000114,JARAGUÁ DO SUL,507823
420890605000115,JARAGUÁ DO SUL,1513902
420890605000116,JARAGUÁ DO SUL,2436891
420890605000127,JARAGUÁ DO SUL,1373399
420890605000128,JARAGUÁ DO SUL,451653
420890605000129,JARAGUÁ DO SUL,367479
420890605000130,JARAGUÁ DO SUL,1996527
420890605000131,JARAGUÁ DO SUL,695270
420890605000132,JARAGUÁ DO SUL,641419
420890605000133,JARAGUÁ DO SUL,1128562
420890605000134,JARAGUÁ DO SUL,842889
420890605000135,JARAGUÁ DO SUL,1924426
420890605000136,JARAGUÁ DO SUL,1176293
420890605000137,JARAGUÁ DO SUL,81218
420890605000138,JARAGUÁ DO SUL,2525511
420890605000139,JARAGUÁ DO SUL,1171281
420890605000140,JARAGUÁ DO SUL,20180220
420890605000141,JARAGUÁ DO SUL,3686180
420890605000142,JARAGUÁ DO SUL,28046771
420890605000143,JARAGUÁ DO SUL,29346685
420890605000144,JARAGUÁ DO SUL,57326551
420890605000145,JARAGUÁ DO SUL,8960382
420890605000146,JARAGUÁ DO SUL,4682227
420890605000147,JARAGUÁ DO SUL,1952686
420890605000148,JARAGUÁ DO SUL,10837362
420890605000149,JARAGUÁ DO SUL,11256800
420890605000150,JARAGUÁ DO SUL,23541793
420890605000151,JARAGUÁ DO SUL,25280093
420890605000152,JARAGUÁ DO SUL,15971968
420890605000153,JARAGUÁ DO SUL,21326295
420890605000154,JARAGUÁ DO SUL,24197604
420890605000155,JARAGUÁ DO SUL,25092149
420890605000156,JARAGUÁ DO SUL,14309451
420890605000157,JARAGUÁ DO SUL,24319057
420890605000158,JARAGUÁ DO SUL,10568411
420890605000159,JARAGUÁ DO SUL,17862824
420890605000160,JARAGUÁ DO SUL,22760011
420890605000161,JARAGUÁ DO SUL,4518896
420890605000162,JARAGUÁ DO SUL,47057
420890605000163,JARAGUÁ DO SUL,191401
420890605000164,JARAGUÁ DO SUL,158992
420890605000165,JARAGUÁ DO SUL,169937
420890605000166,JARAGUÁ DO SUL,121248
420890605000167,JARAGUÁ DO SUL,94676
420890605000168,JARAGUÁ DO SUL,88590
420890605000169,JARAGUÁ DO SUL,143594
420890605000170,JARAGUÁ DO SUL,184347
420890605000171,JARAGUÁ DO SUL,97325
420890605000172,JARAGUÁ DO SUL,68118
420890605000173,JARAGUÁ DO SUL,198293
420890605000174,JARAGUÁ DO SUL,455942
420890605000175,JARAGUÁ DO SUL,156261
420890605000176,JARAGUÁ DO SUL,564479
420890605000177,JARAGUÁ DO SUL,756524
420890605000178,JARAGUÁ DO SUL,403660
420890605000189,JARAGUÁ DO SUL,737866
420890605000190,JARAGUÁ DO SUL,299471
420890605000191,JARAGUÁ DO SUL,292018
420890605000192,JARAGUÁ DO SUL,621960
420890605000193,JARAGUÁ DO SUL,740740
420890605000194,JARAGUÁ DO SUL,585211
420890605000195,JARAGUÁ DO SUL,282891
420890605000196,JARAGUÁ DO SUL,253897
420890605000197,JARAGUÁ DO SUL,849232
420890605000198,JARAGUÁ DO SUL,471505
420890605000199,JARAGUÁ DO SUL,901547
420890605000200,JARAGUÁ DO SUL,105134
420890605000201,JARAGUÁ DO SUL,1474335
420890605000202,JARAGUÁ DO SUL,713118
420890605000203,JARAGUÁ DO SUL,531539
420890605000204,JARAGUÁ DO SUL,956863
420890605000205,JARAGUÁ DO SUL,451548
420890605000206,JARAGUÁ DO SUL,2425632
420890605000207,JARAGUÁ DO SUL,890753
420890605000208,JARAGUÁ DO SUL,200073
420890605000209,JARAGUÁ DO SUL,335751
420890605000210,JARAGUÁ DO SUL,507122
420890605000211,JARAGUÁ DO SUL,1312433
420890605000212,JARAGUÁ DO SUL,384449
420890605000213,JARAGUÁ DO SUL,701283
420890605000214,JARAGUÁ DO SUL,552304
420890605000215,JARAGUÁ DO SUL,1232257
420895505000001,JARDINÓPOLIS,439610
420895505000002,JARDINÓPOLIS,27007428
420895505000003,JARDINÓPOLIS,21849709
420895505000004,JARDINÓPOLIS,18389662
420900305000001,JOAÇABA,92069
420900305000002,JOAÇABA,195720
420900305000003,JOAÇABA,209934
420900305000004,JOAÇABA,78058
420900305000005,JOAÇABA,105864
420900305000006,JOAÇABA,194226
420900305000007,JOAÇABA,158215
420900305000008,JOAÇABA,414102
420900305000009,JOAÇABA,210223
420900305000010,JOAÇABA,1637972
420900305000011,JOAÇABA,733331
420900305000012,JOAÇABA,4417211
420900305000013,JOAÇABA,5841737
420900305000014,JOAÇABA,2576165
420900305000015,JOAÇABA,5409505
420900305000016,JOAÇABA,369187
420900305000017,JOAÇABA,342939
420900305000018,JOAÇABA,157345
420900305000019,JOAÇABA,470651
420900305000020,JOAÇABA,1212861
420900305000021,JOAÇABA,137688
420900305000022,JOAÇABA,116204
420900305000023,JOAÇABA,157126
420900305000024,JOAÇABA,2053123
420900305000025,JOAÇABA,482057
420900305000026,JOAÇABA,997108
420900305000027,JOAÇABA,129415
420900305000028,JOAÇABA,147770
420900305000029,JOAÇABA,187416
420900305000030,JOAÇABA,1762276
420900305000031,JOAÇABA,2207287
420900305000032,JOAÇABA,1647079
420900305000033,JOAÇABA,4779312
420900305000034,JOAÇABA,28840603
420900305000035,JOAÇABA,26958927
420900315000001,JOAÇABA,578280
420900315000002,JOAÇABA,1331660
420900315000003,JOAÇABA,57109897
420900325000001,JOAÇABA,905654
420900325000002,JOAÇABA,1334414
420900325000003,JOAÇABA,75370344
420910205000001,JOINVILLE,117452
420910205000002,JOINVILLE,188876
420910205000003,JOINVILLE,186294
420910205000004,JOINVILLE,100839
420910205000005,JOINVILLE,64920
420910205000006,JOINVILLE,22555
420910205000007,JOINVILLE,168340
420910205000008,JOINVILLE,130085
420910205000009,JOINVILLE,229825
420910205000010,JOINVILLE,151515
420910205000011,JOINVILLE,182758
420910205000012,JOINVILLE,81608
420910205000013,JOINVILLE,81712
420910205000014,JOINVILLE,275860
420910205000015,JOINVILLE,163830
420910205000016,JOINVILLE,283961
420910205000017,JOINVILLE,236579
420910205000018,JOINVILLE,336788
420910205000019,JOINVILLE,137882
420910205000020,JOINVILLE,1729415
420910205000021,JOINVILLE,75104
420910205000022,JOINVILLE,400064
420910205000023,JOINVILLE,107271
420910205000024,JOINVILLE,106185
420910205000025,JOINVILLE,53795
420910205000026,JOINVILLE,104470
420910205000027,JOINVILLE,286199
420910205000028,JOINVILLE,233165
420910205000029,JOINVILLE,154822
420910205000030,JOINVILLE,143507
420910205000031,JOINVILLE,407235
420910205000032,JOINVILLE,420303
420910205000033,JOINVILLE,75260
420910205000034,JOINVILLE,236428
420910205000035,JOINVILLE,259904
420910205000036,JOINVILLE,56645
420910205000037,JOINVILLE,102409
420910205000038,JOINVILLE,223189
420910205000039,JOINVILLE,435267
420910205000040,JOINVILLE,182690
420910205000041,JOINVILLE,456295
420910205000042,JOINVILLE,113977
420910205000043,JOINVILLE,102792
420910205000044,JOINVILLE,100425
420910205000045,JOINVILLE,518748
420910205000046,JOINVILLE,160307
420910205000047,JOINVILLE,124530
420910205000048,JOINVILLE,100493
420910205000049,JOINVILLE,62059
420910205000050,JOINVILLE,179031
420910205000051,JOINVILLE,331192
420910205000052,JOINVILLE,224404
420910205000053,JOINVILLE,100453
420910205000054,JOINVILLE,141882
420910205000055,JOINVILLE,115703
420910205000056,JOINVILLE,151003
420910205000057,JOINVILLE,113559
420910205000058,JOINVILLE,196930
420910205000059,JOINVILLE,253580
420910205000060,JOINVILLE,373957
420910205000061,JOINVILLE,183522
420910205000062,JOINVILLE,167115
420910205000063,JOINVILLE,111267
420910205000064,JOINVILLE,168737
420910205000065,JOINVILLE,193799
420910205000066,JOINVILLE,93446
420910205000067,JOINVILLE,101894
420910205000068,JOINVILLE,237676
420910205000069,JOINVILLE,136934
420910205000070,JOINVILLE,802875
420910205000071,JOINVILLE,81548
420910205000072,JOINVILLE,269342
420910205000073,JOINVILLE,126492
420910205000074,JOINVILLE,143659
420910205000075,JOINVILLE,65258
420910205000076,JOINVILLE,97411
420910205000077,JOINVILLE,127113
420910205000078,JOINVILLE,194669
420910205000079,JOINVILLE,101248
420910205000080,JOINVILLE,158118
420910205000081,JOINVILLE,122867
420910205000082,JOINVILLE,243057
420910205000083,JOINVILLE,99569
420910205000084,JOINVILLE,74835
420910205000085,JOINVILLE,197352
420910205000086,JOINVILLE,199600
420910205000087,JOINVILLE,193032
420910205000088,JOINVILLE,85832
420910205000089,JOINVILLE,232606
420910205000090,JOINVILLE,38066
420910205000091,JOINVILLE,171439
420910205000092,JOINVILLE,169538
420910205000093,JOINVILLE,176623
420910205000094,JOINVILLE,156442
420910205000095,JOINVILLE,249687
420910205000096,JOINVILLE,125305
420910205000097,JOINVILLE,153935
420910205000098,JOINVILLE,75585
420910205000099,JOINVILLE,152346
420910205000100,JOINVILLE,261937
420910205000101,JOINVILLE,146997
420910205000102,JOINVILLE,73937
420910205000103,JOINVILLE,49248
420910205000104,JOINVILLE,13163
420910205000105,JOINVILLE,11982
420910205000106,JOINVILLE,19183
420910205000107,JOINVILLE,147063
420910205000108,JOINVILLE,82150
420910205000109,JOINVILLE,76241
420910205000110,JOINVILLE,53509
420910205000111,JOINVILLE,65986
420910205000112,JOINVILLE,9402
420910205000113,JOINVILLE,117647
420910205000114,JOINVILLE,185253
420910205000115,JOINVILLE,122796
420910205000116,JOINVILLE,155287
420910205000117,JOINVILLE,122136
420910205000118,JOINVILLE,340816
420910205000119,JOINVILLE,269314
420910205000120,JOINVILLE,196009
420910205000121,JOINVILLE,91504
420910205000122,JOINVILLE,19813
420910205000123,JOINVILLE,147402
420910205000124,JOINVILLE,208788
420910205000125,JOINVILLE,190108
420910205000126,JOINVILLE,117381
420910205000127,JOINVILLE,178005
420910205000128,JOINVILLE,350990
420910205000129,JOINVILLE,265939
420910205000130,JOINVILLE,176753
420910205000131,JOINVILLE,154465
420910205000132,JOINVILLE,3361431
420910205000133,JOINVILLE,1109422
420910205000134,JOINVILLE,511050
420910205000135,JOINVILLE,1750795
420910205000136,JOINVILLE,197482
420910205000137,JOINVILLE,282703
420910205000138,JOINVILLE,139948
420910205000139,JOINVILLE,628349
420910205000140,JOINVILLE,324707
420910205000141,JOINVILLE,321480
420910205000142,JOINVILLE,733730
420910205000143,JOINVILLE,393139
420910205000144,JOINVILLE,148685
420910205000145,JOINVILLE,1295489
420910205000146,JOINVILLE,500366
420910205000147,JOINVILLE,710843
420910205000148,JOINVILLE,885430
420910205000149,JOINVILLE,564508
420910205000150,JOINVILLE,164703
420910205000151,JOINVILLE,352463
420910205000152,JOINVILLE,305150
420910205000153,JOINVILLE,122817
420910205000154,JOINVILLE,219486
420910205000155,JOINVILLE,312678
420910205000156,JOINVILLE,154696
420910205000167,JOINVILLE,95514
420910205000168,JOINVILLE,258576
420910205000169,JOINVILLE,268996
420910205000170,JOINVILLE,454955
420910205000171,JOINVILLE,204169
420910205000172,JOINVILLE,812766
420910205000173,JOINVILLE,138757
420910205000174,JOINVILLE,165328
420910205000175,JOINVILLE,339180
420910205000176,JOINVILLE,140662
420910205000177,JOINVILLE,1248650
420910205000178,JOINVILLE,229530
420910205000179,JOINVILLE,181409
420910205000180,JOINVILLE,272914
420910205000181,JOINVILLE,151645
420910205000182,JOINVILLE,207333
420910205000183,JOINVILLE,212499
420910205000184,JOINVILLE,365109
420910205000185,JOINVILLE,133884
420910205000186,JOINVILLE,226342
420910205000187,JOINVILLE,1629610
420910205000188,JOINVILLE,1180479
420910205000189,JOINVILLE,727149
420910205000190,JOINVILLE,282448
420910205000191,JOINVILLE,361382
420910205000192,JOINVILLE,1533339
420910205000193,JOINVILLE,195728
420910205000194,JOINVILLE,129397
420910205000195,JOINVILLE,230132
420910205000196,JOINVILLE,10116
420910205000197,JOINVILLE,150783
420910205000198,JOINVILLE,264117
420910205000199,JOINVILLE,105269
420910205000200,JOINVILLE,393921
420910205000201,JOINVILLE,254777
420910205000202,JOINVILLE,259904
420910205000203,JOINVILLE,158224
420910205000204,JOINVILLE,803901
420910205000205,JOINVILLE,171136
420910205000206,JOINVILLE,418345
420910205000207,JOINVILLE,158173
420910205000208,JOINVILLE,131812
420910205000209,JOINVILLE,228004
420910205000210,JOINVILLE,103812
420910205000211,JOINVILLE,185316
420910205000212,JOINVILLE,122814
420910205000213,JOINVILLE,60351
420910205000214,JOINVILLE,104853
420910205000215,JOINVILLE,75240
420910205000216,JOINVILLE,373700
420910205000217,JOINVILLE,123057
420910205000218,JOINVILLE,133371
420910205000219,JOINVILLE,101056
420910205000220,JOINVILLE,147772
420910205000221,JOINVILLE,22807
420910205000222,JOINVILLE,66488
