Cod_setor,domi1V001,domi1V002,domi1V003,domi1V004,domi1V005,domi1V006,domi1V007,domi1V008,domi1V009,domi1V010,domi1V011
420180205000011,421,421,421,0,0,356,4,27,21,13,0
420180205000012,283,283,283,0,0,200,17,23,19,19,5
420180205000013,256,256,256,0,0,162,12,10,12,37,23
420190105000001,422,422,422,0,0,280,35,72,0,32,3
420190105000002,76,76,76,0,0,57,5,11,0,3,0
420190105000004,111,111,111,0,0,97,2,0,0,12,0
420190105000005,45,45,45,0,0,40,5,0,0,0,0
420190105000006,668,666,661,0,5,494,29,86,9,37,11
420190105000009,3,0,0,0,0,0,0,0,0,0,0
420190105000010,4,0,0,0,0,0,0,0,0,0,0
420190105000011,5,0,0,0,0,0,0,0,0,0,0
420190105000012,338,338,338,0,0,264,13,9,30,22,0
420190105000013,454,454,453,0,0,341,54,4,8,41,6
420190105000014,408,402,402,0,0,322,0,6,32,42,0
420190105000015,473,473,473,0,0,315,67,40,3,48,0
420190105000016,442,442,442,0,0,296,60,10,34,39,3
420190105000017,533,533,533,0,0,438,13,32,6,44,0
420190105000018,437,437,437,0,0,319,23,0,41,54,0
420190105000019,533,533,533,0,0,346,50,47,29,61,0
420190105000020,597,597,557,0,18,446,25,90,5,26,5
420195005000001,129,129,121,0,8,86,0,27,6,10,0
420195005000002,331,331,331,0,0,259,20,31,3,18,0
420195005000003,388,386,386,0,0,314,9,35,0,28,0
420195005000004,184,184,180,0,4,139,4,25,0,16,0
420195005000005,91,91,61,3,27,64,1,26,0,0,0
420195005000006,123,115,70,0,45,73,3,20,0,19,0
420195005000007,384,375,306,1,68,246,0,96,0,33,0
420195005000008,970,970,843,22,95,680,62,177,13,29,9
420195005000009,185,185,106,0,79,102,2,75,0,5,1
420195005000010,59,57,36,0,17,24,3,20,0,10,0
420195005000011,86,86,76,0,10,67,2,6,0,11,0
420195005000012,110,110,70,0,40,67,5,31,0,7,0
420195005000013,287,280,280,0,0,215,4,49,0,12,0
420195005000014,200,200,184,0,16,145,6,36,4,9,0
420195005000015,544,544,535,0,9,420,14,88,0,22,0
420195005000016,1249,1243,1243,0,0,962,74,158,1,46,2
420195005000017,169,169,161,0,8,94,20,48,1,6,0
420195005000018,708,708,707,0,0,518,63,100,0,23,4
420195005000019,515,515,515,0,0,404,19,63,3,26,0
420195005000020,296,296,296,0,0,227,25,19,0,25,0
420195005000021,208,208,208,0,0,163,0,38,1,6,0
420195005000022,101,101,101,0,0,82,2,4,9,4,0
420195005000023,45,45,45,0,0,41,0,0,0,4,0
420195005000024,88,88,88,0,0,70,0,18,0,0,0
420195005000025,224,224,224,0,0,172,0,36,0,16,0
420195005000026,449,449,449,0,0,372,13,43,0,21,0
420195005000027,212,212,199,3,10,184,1,7,0,20,0
420195005000028,398,398,381,0,17,339,24,20,0,15,0
420195005000029,363,363,354,0,9,301,0,37,0,25,0
420195005000030,295,295,295,0,0,257,4,19,0,15,0
420195005000031,195,195,195,0,0,148,13,2,22,10,0
420200805000001,425,421,38,0,383,253,0,157,10,1,0
420200805000002,117,117,0,0,117,62,0,47,2,6,0
420200805000003,90,90,17,0,73,35,1,46,0,8,0
420200805000004,362,362,52,3,304,190,4,156,2,10,0
420200805000005,502,502,38,0,464,195,21,269,7,10,0
420200805000006,286,284,8,0,276,110,15,136,11,12,0
420200805000007,348,348,56,0,292,210,16,114,5,3,0
420200805000008,587,587,54,0,533,332,7,231,13,4,0
420200805000009,533,533,32,0,501,367,13,128,8,17,0
420200805000010,470,467,300,0,167,321,0,138,0,8,0
420200805000011,744,744,405,0,339,505,4,228,3,4,0
420200805000012,662,659,371,0,288,295,30,312,4,18,0
420200805000013,434,434,60,0,374,232,33,162,7,0,0
420200805000014,434,434,4,0,430,161,28,229,7,9,0
420200805000015,99,99,9,0,90,65,8,20,4,2,0
420200805000016,196,196,0,0,196,132,4,51,4,5,0
420200805000017,120,120,0,0,120,71,2,46,1,0,0
420200805000018,172,168,0,0,168,133,0,26,4,5,0
420200805000019,184,184,5,0,179,111,4,61,7,1,0
420200805000020,222,222,2,0,220,90,4,104,12,12,0
420200805000021,371,371,32,0,339,167,10,170,12,12,0
420200805000022,103,103,19,0,84,68,6,24,3,2,0
420200805000023,176,176,7,0,169,102,4,48,2,20,0
420200805000024,296,296,0,0,296,207,3,74,10,2,0
420200805000025,213,213,12,0,201,133,5,43,18,14,0
420200805000026,268,268,39,0,229,121,6,137,4,0,0
420200805000027,136,136,1,0,135,74,3,39,7,13,0
420200805000028,302,302,0,0,302,168,20,92,20,2,0
420200805000029,326,326,30,0,296,106,56,143,21,0,0
420200805000030,265,265,0,0,265,146,22,86,6,5,0
420200805000031,369,369,9,0,360,213,6,125,8,17,0
420200805000032,296,296,7,0,289,205,12,59,20,0,0
420200805000033,248,248,12,0,236,109,17,109,4,9,0
420200805000034,455,455,28,0,427,288,32,113,20,0,2
420200805000035,351,351,27,0,324,210,39,82,12,5,3
420200805000036,210,186,8,0,178,124,11,40,9,2,0
420200805000037,347,347,9,0,338,155,2,173,8,9,0
420200805000038,620,620,48,0,571,363,36,188,4,23,6
420200805000039,260,255,9,1,245,151,5,69,21,9,0
420200805000040,152,152,18,0,134,70,16,61,2,3,0
420200805000041,590,578,126,0,452,330,61,148,3,36,0
420200805000042,324,323,26,0,297,160,44,109,0,10,0
420200805000043,792,792,272,0,520,411,59,298,4,20,0
420200805000044,448,446,305,11,130,203,22,210,3,8,0
420200805000045,410,410,265,25,120,212,3,189,0,6,0
420200805000046,499,499,351,0,148,297,4,178,0,11,9
420200805000047,578,578,515,0,63,316,17,217,11,17,0
420200805000048,551,551,356,4,191,340,14,187,3,3,4
420200805000049,394,389,263,0,126,201,7,160,3,13,5
420200805000050,463,461,190,0,271,206,15,235,1,4,0
420200805000051,368,365,68,0,297,178,12,157,2,16,0
420200805000052,385,385,13,4,368,183,21,174,0,7,0
420200805000053,410,410,83,0,327,229,8,164,4,5,0
420200805000054,409,409,3,0,406,227,7,172,2,1,0
420200805000055,547,547,83,0,464,215,8,320,2,2,0
420200805000056,554,554,36,0,518,283,54,194,15,8,0
420200805000057,522,522,115,2,405,236,24,233,23,6,0
420200805000058,181,180,31,0,149,90,15,63,11,1,0
420200805000059,216,216,22,2,192,77,19,97,0,23,0
420200805000060,276,276,49,0,227,146,18,99,11,2,0
420200805000061,457,457,55,0,402,217,19,205,7,9,0
420200805000062,398,398,10,0,388,292,14,74,14,4,0
420200805000063,288,288,17,0,271,148,12,94,18,7,9
420200805000064,185,185,0,0,185,121,7,42,2,13,0
420200805000065,155,155,6,0,149,96,6,45,8,0,0
420200805000066,238,238,12,0,226,105,1,108,13,11,0
420200805000067,290,290,15,0,275,204,14,58,11,1,2
420200805000068,117,117,0,0,117,64,0,44,8,1,0
420200805000069,144,144,2,0,142,87,6,48,0,3,0
420200805000070,1082,1070,944,2,124,705,28,278,10,49,0
420200805000071,822,822,803,19,0,623,9,162,12,16,0
420200805000072,558,547,461,71,15,400,16,57,39,35,0
420200805000073,765,760,738,0,22,577,10,129,23,21,0
420200805000074,780,780,758,0,22,593,36,103,28,20,0
420200805000075,1161,1161,998,0,163,885,18,230,22,6,0
420200805000076,1078,1074,984,27,63,593,245,221,3,12,0
420200805000077,1067,1065,1065,0,0,597,17,403,6,42,0
420200805000078,503,503,370,0,104,244,9,206,5,39,0
420200805000079,776,776,401,4,368,374,15,360,0,27,0
420200805000080,1016,1011,691,2,318,513,49,386,8,55,0
420200805000081,542,537,248,0,289,232,22,263,5,15,0
420200805000082,965,963,791,149,23,478,0,427,0,58,0
420200805000083,882,882,723,0,159,410,8,424,10,30,0
420200805000084,1471,1446,1309,0,137,830,0,563,2,51,0
420200805000085,1130,1130,1123,0,7,688,2,372,0,68,0
420200805000086,793,793,651,0,142,381,55,325,0,32,0
420200805000087,537,537,230,0,307,251,22,227,0,37,0
420200805000088,637,627,520,0,101,407,7,150,30,33,0
420200805000089,87,78,78,0,0,19,0,3,40,16,0
420200805000090,957,957,627,0,330,480,56,402,14,5,0
420200805000091,213,0,0,0,0,0,0,0,0,0,0
420200805000092,861,861,716,0,145,415,24,411,3,8,0
420200805000093,389,389,85,0,299,92,12,283,0,2,0
420200805000094,758,758,475,0,275,374,18,330,0,36,0
420200805000095,763,763,598,0,165,435,11,317,0,0,0
420200805000096,672,672,457,0,215,325,34,268,2,43,0
420200805000097,945,945,751,0,194,564,17,325,0,39,0
420200805000098,616,614,436,0,178,329,7,260,0,18,0
420200805000099,737,737,477,0,260,369,25,317,3,23,0
420200805000100,1396,1393,1117,0,271,655,160,517,28,28,5
420200805000101,773,753,650,3,100,463,79,176,6,15,14
420200805000102,260,260,119,0,141,127,17,101,13,2,0
420200805000103,265,264,25,0,239,120,11,130,0,3,0
420200805000104,657,657,83,0,574,299,108,216,2,32,0
420200805000105,482,482,52,0,430,184,36,239,13,10,0
420200805000106,299,299,40,0,259,168,14,107,1,9,0
420200805000107,356,356,0,0,356,163,8,147,2,36,0
420200805000108,436,433,33,0,400,211,18,171,14,17,2
420200805000109,444,444,43,0,398,228,28,180,4,4,0
420200805000110,443,436,42,0,394,159,45,189,25,18,0
420200805000111,279,278,16,0,262,147,12,110,2,7,0
420200805000112,214,214,0,0,214,114,15,69,7,9,0
420200805000113,454,454,4,0,450,194,19,196,24,21,0
420200805000114,359,359,70,0,289,190,32,115,6,16,0
420200805000115,495,495,360,0,135,318,20,151,0,3,3
420200805000116,638,638,66,0,572,354,18,253,6,7,0
420200805000117,321,321,51,0,270,187,10,97,2,25,0
420200805000118,468,468,51,0,417,226,58,178,1,5,0
420200805000119,253,253,10,0,243,145,1,84,9,14,0
420200805000120,196,196,7,0,189,129,6,49,2,10,0
420200805000121,134,134,0,0,134,47,2,75,7,3,0
420200805000122,218,218,5,0,213,108,19,72,15,4,0
420200805000123,127,124,4,0,119,56,0,49,9,10,0
420200805000124,276,276,18,0,258,142,4,104,17,9,0
420200805000125,253,253,8,0,245,116,2,124,3,8,0
420200805000126,219,219,13,0,206,151,0,49,12,7,0
420200805000127,187,187,3,0,184,115,2,51,10,9,0
420200805000128,357,357,45,0,312,135,19,191,3,9,0
420200805000129,278,277,38,0,239,105,11,151,3,7,0
420200805000130,189,189,0,0,189,64,11,104,6,4,0
420200805000131,303,303,43,0,260,177,15,95,3,13,0
420200805000132,529,529,44,0,485,236,43,239,8,3,0
420200805000133,77,77,0,0,77,27,0,48,0,2,0
420200805000134,456,456,58,0,398,241,47,151,7,10,0
420200805000135,354,354,28,0,326,185,33,124,5,7,0
420200805000136,324,324,62,0,262,196,13,95,4,16,0
420200805000137,124,124,19,0,105,44,10,63,4,3,0
420200805000138,603,603,12,0,591,366,15,198,16,7,1
420200805000139,200,200,26,0,174,83,14,98,5,0,0
420200805000140,220,220,19,0,201,142,10,53,13,2,0
420200805000141,390,390,27,0,363,249,16,106,10,9,0
420200805000142,375,375,36,0,339,168,55,118,24,10,0
420200805000143,269,269,13,0,256,150,4,108,7,0,0
420200805000144,332,332,25,2,305,164,7,157,2,2,0
420200805000145,253,245,115,0,130,82,6,139,4,8,6
420200805000146,506,506,158,0,348,260,41,199,0,6,0
420200805000147,612,612,203,2,407,282,9,279,17,25,0
420200805000148,357,357,40,0,317,179,16,143,9,10,0
420200805000149,585,560,467,0,93,306,17,213,0,22,2
420200805000150,363,363,174,0,189,156,0,196,4,7,0
420200805000151,565,565,498,0,67,325,5,208,5,22,0
420200805000152,727,727,575,4,144,425,10,253,20,16,3
420200805000153,347,347,149,0,198,169,6,157,0,15,0
420200805000154,415,415,68,1,346,163,12,233,5,2,0
420200805000155,308,302,46,0,256,141,3,150,8,0,0
420200805000156,379,379,27,0,352,161,0,199,8,11,0
420200805000157,642,642,13,0,629,239,29,328,3,43,0
420200805000158,366,366,15,0,351,117,47,187,14,1,0
420200805000159,280,280,15,0,265,117,24,137,2,0,0
420200805000160,420,420,30,0,390,180,0,221,3,16,0
420200805000161,278,278,46,0,232,124,9,128,3,4,10
420200805000162,245,245,45,0,200,97,8,123,11,6,0
420200805000163,306,306,25,0,281,159,34,96,16,1,0
420200805000164,323,322,0,0,322,137,11,159,8,7,0
420200805000165,237,237,0,0,237,95,3,126,8,5,0
420200805000166,112,112,0,0,112,64,7,30,7,4,0
420200805000167,424,424,5,0,419,231,14,160,4,15,0
420200805000168,487,487,36,0,451,257,25,192,6,7,0
420200805000169,126,126,3,0,123,77,7,33,6,3,0
420200805000170,246,246,20,0,226,152,1,85,5,3,0
420200805000171,197,197,7,0,190,98,6,77,8,8,0
420200805000172,208,208,6,0,202,67,13,103,13,12,0
420200805000173,124,124,4,0,120,66,0,43,10,5,0
420200805000174,147,147,0,0,147,54,4,84,2,3,0
420200805000175,199,199,1,0,198,128,0,54,16,1,0
420200805000176,199,199,3,0,196,113,7,58,0,21,0
420200805000177,1118,1118,1049,0,69,496,173,273,4,172,0
420200805000178,1120,1120,836,3,281,618,204,227,43,28,0
420200805000179,773,773,761,0,12,443,35,257,7,20,11
420200805000180,645,633,586,44,3,499,10,95,8,21,0
420200805000181,1060,1060,964,26,70,691,23,301,3,42,0
420200805000182,292,278,250,0,28,168,3,83,12,12,0
420200805000183,988,974,927,0,47,604,5,245,23,97,0
420200805000184,1005,1000,974,11,15,488,61,379,30,42,0
420200805000185,292,292,260,0,32,168,12,44,46,22,0
420200805000186,563,563,501,0,62,369,43,133,0,18,0
420200805000187,1080,1080,886,0,189,603,0,426,0,43,8
420200805000188,363,362,165,0,197,143,10,166,23,17,3
420200805000189,756,750,653,2,95,390,17,266,9,62,6
420200805000190,1019,1007,682,0,325,528,35,382,6,56,0
420200805000191,1192,1192,650,0,542,646,2,534,0,10,0
420200805000192,1202,1202,910,0,292,569,31,541,10,51,0
420200805000193,803,803,652,0,143,432,0,334,2,35,0
420200805000194,648,648,278,0,370,174,67,347,5,55,0
420200805000195,948,948,696,0,252,401,20,489,2,36,0
420200805000196,853,853,828,0,25,439,0,365,4,45,0
420200805000197,875,812,475,14,321,389,213,171,5,34,0
420200805000198,534,533,396,0,137,273,8,235,1,16,0
420200805000199,435,431,182,3,246,166,19,223,19,4,0
420200805000200,458,452,235,2,215,104,23,290,3,32,0
420200805000201,513,510,124,0,385,251,13,216,17,13,0
420200805000202,562,562,292,0,270,211,0,341,0,10,0
420200805000203,800,787,549,0,238,263,0,467,0,54,3
420200805000204,814,805,601,0,204,305,10,451,10,29,0
420200805000205,1335,1335,1254,0,81,893,7,408,3,24,0
420200805000206,879,830,596,0,231,359,19,452,0,0,0
420200805000207,418,418,365,0,53,210,9,179,5,15,0
420200805000208,636,636,555,0,81,400,9,191,8,26,2
420200805000209,624,624,452,0,172,275,23,303,0,23,0
420200805000210,853,853,789,0,64,446,18,278,9,102,0
420200805000211,323,323,284,0,39,173,7,142,0,1,0
420200805000212,1421,1421,1326,11,80,850,198,317,45,6,5
420200805000213,297,297,163,0,134,179,2,102,4,10,0
420200805000214,364,364,171,0,193,174,22,132,8,20,8
420200805000215,252,252,0,0,252,77,10,148,0,17,0
420200805000216,650,650,198,0,452,330,22,251,14,27,6
420200805000217,529,529,99,0,424,285,6,204,14,20,0
420200805000218,125,125,8,0,117,64,1,56,1,3,0
420200805000219,246,245,41,0,204,113,6,123,0,3,0
420200805000220,566,566,518,0,48,239,8,262,4,53,0
420200805000221,445,445,194,0,248,139,8,284,8,6,0
420200805000222,574,574,542,0,32,339,6,194,0,35,0
420200805000223,479,479,127,0,346,155,57,266,0,1,0
420200805000224,347,347,301,0,46,219,10,99,5,14,0
420200805000225,247,247,247,0,0,238,0,5,0,4,0
420205705000001,280,278,272,0,6,228,0,45,5,0,0
420205705000002,172,172,132,0,40,122,0,32,8,10,0
420205705000003,178,178,162,0,16,125,6,28,0,19,0
420205705000004,277,277,266,3,8,213,0,51,3,10,0
420205705000005,480,480,480,0,0,362,8,80,5,25,0
420205705000006,346,346,339,0,7,288,0,31,2,25,0
420205705000007,575,575,564,0,11,418,5,73,4,75,0
420205705000008,299,293,270,1,22,207,14,50,10,12,0
420205705000009,115,115,115,0,0,88,4,20,0,3,0
420205705000010,921,921,921,0,0,744,84,60,0,33,0
420205705000011,439,439,434,0,5,371,0,65,3,0,0
420205705000012,445,445,427,0,18,362,0,70,1,12,0
420205705000013,279,279,276,0,3,190,0,89,0,0,0
420205705000014,408,408,402,0,6,319,29,55,0,5,0
420205705000015,361,361,361,0,0,263,53,42,0,3,0
420205705000016,334,334,333,0,1,271,4,45,7,7,0
420205705000017,219,219,219,0,0,174,0,40,0,0,5
420205705000018,149,149,149,0,0,138,0,0,2,9,0
420205705000021,403,403,401,0,2,279,8,109,0,7,0
420205705000022,266,265,264,0,1,212,0,39,2,12,0
420205705000023,295,295,286,2,5,108,32,44,78,33,0
420205705000024,715,715,715,0,0,438,141,100,3,33,0
420205705000025,44,44,44,0,0,31,0,2,8,0,3
420205705000026,351,351,346,0,0,305,0,12,1,33,0
420205705000027,27,27,27,0,0,17,6,1,3,0,0
420205705000028,40,40,40,0,0,40,0,0,0,0,0
420205705000029,5,0,0,0,0,0,0,0,0,0,0
420205705000033,7,0,0,0,0,0,0,0,0,0,0
420207305000001,276,276,272,0,4,203,10,24,1,38,0
420207305000002,487,486,484,0,2,395,12,53,0,26,0
420207305000003,586,586,560,0,26,342,61,117,0,62,4
420207305000004,372,372,358,0,14,285,29,30,0,28,0
420207305000005,387,383,349,0,34,282,14,62,0,17,8
420207305000006,234,234,228,0,6,162,9,47,0,16,0
420207305000007,325,325,319,0,6,252,21,31,0,9,12
420207305000008,298,298,281,0,17,185,27,54,9,23,0
420207305000009,344,325,313,0,12,237,13,41,4,30,0
420207305000010,372,372,372,0,0,165,96,30,3,44,34
420207305000011,216,216,205,0,11,161,15,12,2,26,0
420207305000012,156,156,156,0,0,109,10,3,0,34,0
420207305000013,88,88,87,1,0,70,2,0,0,10,6
420207305000014,547,546,544,0,2,460,41,11,4,28,2
420207305000015,137,131,131,0,0,103,13,9,0,0,6
420207305000016,345,342,339,0,3,253,17,31,0,40,1
420207305000017,519,519,473,0,45,359,30,90,8,30,2
420207305000018,674,674,668,0,6,506,31,81,0,56,0
420207305000019,817,793,791,2,0,697,20,36,17,23,0
420207305000020,651,645,645,0,0,578,14,26,5,22,0
420207305000021,403,403,403,0,0,299,32,16,22,31,3
420208105000001,931,928,911,3,14,672,75,114,3,64,0
420208105000002,442,442,440,2,0,380,45,4,13,0,0
420208105000003,604,604,604,0,0,493,42,6,23,36,4
420208105000004,450,447,447,0,0,380,7,11,16,28,5
420208105000005,479,478,478,0,0,401,16,3,25,26,7
420209905000001,279,279,279,0,0,228,15,24,4,8,0
420209905000002,434,434,434,0,0,320,68,4,6,27,9
420209905000003,551,551,551,0,0,396,108,3,6,32,6
420209905000004,614,610,610,0,0,525,31,9,14,28,3
420210705000001,252,252,174,0,78,120,3,115,12,2,0
420210705000002,92,92,17,0,75,45,5,33,9,0,0
420210705000003,528,518,341,0,177,278,22,197,17,4,0
420210705000004,570,570,465,0,105,285,18,222,0,39,6
420210705000005,490,488,426,4,54,275,26,157,10,19,1
420210705000006,440,440,423,0,17,313,3,118,0,6,0
420210705000007,739,739,720,0,19,550,14,165,0,10,0
420210705000008,666,659,538,0,121,389,46,206,12,3,3
420210705000009,145,136,109,0,27,81,4,33,15,3,0
420210705000010,281,280,221,18,40,146,3,109,9,13,0
420210705000011,188,187,153,0,30,120,0,39,20,8,0
420210705000012,479,479,470,0,9,368,0,82,2,27,0
420210705000013,89,89,52,2,35,58,11,10,9,1,0
420210705000014,318,318,318,0,0,266,0,39,3,10,0
420210705000015,314,311,261,1,49,216,0,84,4,7,0
420210705000016,1044,1044,1042,0,2,891,33,119,1,0,0
420210705000017,505,505,488,0,17,390,3,96,0,15,1
420210705000018,989,986,943,0,43,753,86,128,12,7,0
420210705000019,1068,1065,1065,0,0,683,199,146,4,33,0
420210705000020,560,560,519,0,41,346,9,187,0,18,0
420210705000021,793,793,793,0,0,602,31,149,2,9,0
420210705000022,1412,1408,1277,131,0,1000,192,135,10,69,2
420210705000023,847,839,800,10,24,601,27,113,9,89,0
420210705000024,668,668,650,0,18,523,3,83,0,59,0
420210705000025,260,260,260,0,0,188,0,54,15,0,3
420210705000026,716,716,699,4,0,543,2,171,0,0,0
420210705000027,394,394,260,134,0,264,38,77,11,4,0
420210705000028,608,597,481,0,116,296,4,262,0,35,0
420210705000029,891,891,878,8,4,717,15,111,10,30,8
420210705000030,318,318,308,3,5,242,4,43,29,0,0
420210705000031,991,991,986,0,5,719,81,170,8,13,0
420210705000032,774,774,774,0,0,657,3,74,4,36,0
420210705000033,352,352,352,0,0,282,0,31,17,12,10
420210705000034,102,102,102,0,0,64,0,11,25,2,0
420210705000035,613,613,613,0,0,438,0,16,83,48,28
420210705000036,453,453,453,0,0,416,0,23,4,10,0
420210705000037,640,640,638,0,2,445,26,150,0,19,0
420210705000038,509,509,498,4,7,438,4,66,0,1,0
420210705000039,201,201,182,0,19,102,6,90,1,2,0
420210705000040,526,526,523,0,3,423,10,72,0,21,0
420210705000041,561,561,561,0,0,511,0,22,0,28,0
420213105000001,664,664,664,0,0,556,21,68,4,15,0
420213105000002,643,643,643,0,0,498,10,6,104,25,0
420213105000003,413,410,410,0,0,375,4,0,31,0,0
420213105000004,289,289,289,0,0,243,17,4,20,5,0
420213105000005,444,443,443,0,0,355,70,0,10,0,8
420213105000006,652,649,644,5,0,583,49,0,10,7,0
420213105000007,348,348,348,0,0,317,31,0,0,0,0
420213105000008,522,522,522,0,0,494,26,0,0,2,0
420213105000009,298,298,298,0,0,270,3,4,21,0,0
420213105000010,662,662,662,0,0,605,22,3,29,3,0
420213105000011,440,436,436,0,0,355,42,5,14,16,4
420213105000012,183,183,183,0,0,167,11,5,0,0,0
420213105000013,129,129,129,0,0,115,0,6,8,0,0
420213105000014,317,311,308,3,0,288,3,3,13,4,0
420215605000001,1273,1273,1273,0,0,879,216,116,0,62,0
420215605000002,536,536,536,0,0,426,70,10,11,19,0
420215605000003,398,393,393,0,0,284,55,23,5,14,12
420215605000004,428,423,423,0,0,354,49,2,4,4,10
420220605000001,655,654,578,0,76,509,0,139,2,4,0
420220605000002,664,653,651,0,2,473,14,142,19,5,0
420220605000003,998,998,998,0,0,760,47,125,20,46,0
420220605000004,579,579,577,0,2,467,10,85,0,17,0
420220605000005,527,527,527,0,0,411,19,94,3,0,0
420220605000006,670,668,668,0,0,351,12,211,64,30,0
420220605000007,664,664,664,0,0,431,4,169,53,7,0
420220605000008,620,620,620,0,0,516,7,46,39,12,0
420220605000009,352,352,352,0,0,323,0,2,25,2,0
420220605000010,327,326,326,0,0,288,3,4,3,28,0
420220605000011,758,758,755,0,0,653,15,27,32,31,0
420220605000012,240,240,240,0,0,219,0,8,8,5,0
420220605000013,789,789,789,0,0,671,4,70,31,13,0
420220605000014,202,202,202,0,0,176,5,12,0,9,0
420220613000001,569,569,569,0,0,465,6,63,19,16,0
420220613000002,112,0,0,0,0,0,0,0,0,0,0
420220613000003,550,550,550,0,0,510,0,17,14,9,0
420220613000004,13,0,0,0,0,0,0,0,0,0,0
420220615000001,276,273,273,0,0,197,7,50,12,7,0
420220615000002,513,513,513,0,0,403,0,39,65,6,0
420220615000003,258,258,258,0,0,235,0,6,16,1,0
420230505000001,668,666,450,0,216,405,6,210,13,32,0
420230505000002,1063,1062,914,0,148,744,85,212,3,18,0
420230505000003,1197,1197,1142,0,55,906,30,203,0,58,0
420230505000004,620,619,466,3,145,405,42,122,0,50,0
420230505000005,954,954,947,0,7,781,3,148,1,21,0
420230505000006,973,973,893,18,62,660,44,253,0,16,0
420230505000007,835,835,790,0,45,654,11,155,0,15,0
420230505000008,726,726,726,0,0,566,5,135,0,20,0
420230505000009,847,847,817,10,17,663,30,133,0,21,0
420230505000010,707,707,699,0,8,624,4,63,0,16,0
420230505000011,869,869,869,0,0,693,35,120,2,19,0
420230505000012,1088,1088,1086,2,0,815,128,116,0,22,7
420230505000013,755,755,699,0,8,505,27,178,39,2,4
420230505000014,1066,1066,1066,0,0,790,7,235,3,31,0
420230505000015,730,730,727,0,3,558,0,109,6,57,0
420230505000016,646,646,424,2,220,363,224,52,0,7,0
420230505000017,1116,1116,1090,1,20,970,4,122,6,10,4
420230505000018,993,993,982,0,11,748,5,213,3,24,0
420230505000019,719,719,719,0,0,499,67,146,7,0,0
420230505000020,624,624,624,0,0,476,14,110,4,18,2
420230505000021,676,676,665,0,11,546,0,108,4,18,0
420230505000022,956,956,932,0,24,751,46,139,0,20,0
420230505000023,644,644,322,0,322,239,315,71,7,12,0
420230505000024,1074,1073,1012,0,58,864,10,193,6,0,0
420230505000025,551,551,529,0,22,393,26,127,5,0,0
420230505000026,921,921,916,0,5,771,35,107,5,2,1
420230505000027,818,818,763,5,50,570,8,195,1,44,0
420230505000028,382,382,291,41,50,248,6,107,3,18,0
420230505000029,702,702,671,2,29,588,13,88,0,13,0
420230505000030,1038,1005,993,0,12,888,6,86,0,25,0
420230505000031,830,783,749,0,34,618,28,132,0,5,0
420230505000032,1013,991,812,0,176,724,13,245,0,9,0
420230505000033,1084,1084,1082,0,2,841,18,171,0,54,0
